State,District,Commodity,Date,Arrival Quantity ,Market Price,Price Unit
Andhra Pradesh,Dr.B.R.A.Konaseema,Banana,12-11-2025,65.08989413,2536.796254,Rs./Quintal
Telangana,Vikarabad,Maize,4/21/2026,5.7,3438,Rs./Quintal
Telangana,Ranga Reddy,Water Melon,10/16/2024,110,400,Rs./Quintal
Andhra Pradesh,NTR,Maize,9/22/2025,680.7486592,2279.833922,Rs./Quintal
Telangana,Warangal,Orange,3/18/2026,5.887112163,4487.828149,Rs./Quintal
Telangana,Ranga Reddy,Karbuja(Musk Melon),12-04-2024,18.1759133,797.5860543,Rs./Quintal
Andhra Pradesh,Dr.B.R.A.Konaseema,Banana,6/29/2025,113.4450257,2709.612526,Rs./Quintal
Telangana,Warangal,Mango,4/18/2024,144.371101,3978.473457,Rs./Quintal
Telangana,Ranga Reddy,Pomegranate,05-10-2026,48.68697747,2975.889382,Rs./Quintal
Andhra Pradesh,Guntur,Cotton,1/22/2025,0.01,7300,Rs./Quintal
Telangana,Khammam,Cotton,12/16/2025,116.5593829,6393.643829,Rs./Quintal
Telangana,Mahbubnagar,Maize,05-02-2026,22.5148829,1807.148148,Rs./Quintal
Telangana,Warangal,Grapes,2/15/2026,6,8300,Rs./Quintal
Andhra Pradesh,Dr.B.R.A.Konaseema,Banana,10-02-2026,73.59003352,2565.349178,Rs./Quintal
Telangana,Ranga Reddy,Maize,5/21/2024,0,2379.190647,Rs./Quintal
Telangana,Medchal Malkajgiri,Maize,02-07-2024,4.005524545,2089.24399,Rs./Quintal
Telangana,Siddipet,Maize,11/26/2024,6.97,2418,Rs./Quintal
Telangana,Ranga Reddy,Karbuja(Musk Melon),11/20/2024,34.37095522,814.7507207,Rs./Quintal
Telangana,Mancherial,Cotton,11-09-2024,32.82788749,7590.276606,Rs./Quintal
Andhra Pradesh,Dr.B.R.A.Konaseema,Banana,8/27/2025,143,2573.99,Rs./Quintal
Telangana,Adilabad,Mango,5/20/2025,0,818.4882167,Rs./Quintal
Andhra Pradesh,Chittor,Banana,3/20/2025,10.65829442,8469.4425,Rs./Quintal
Telangana,Ranga Reddy,Water Melon,8/25/2025,39.80590281,581.1933972,Rs./Quintal
Telangana,Karimnagar,Maize,3/19/2026,22.27462937,1813.730776,Rs./Quintal
Telangana,Siddipet,Maize,2/26/2024,12.33153257,2292.957807,Rs./Quintal
Telangana,Karimnagar,Maize,5/15/2026,25.93953516,2392.424544,Rs./Quintal
Telangana,Warangal,Karbuja(Musk Melon),04-01-2026,8,2400,Rs./Quintal
Telangana,Ranga Reddy,Karbuja(Musk Melon),09-09-2025,9.429853131,703.6208995,Rs./Quintal
Telangana,Adilabad,Papaya,10/24/2024,32,587,Rs./Quintal
Andhra Pradesh,Chittor,Mango,5/23/2025,252.8803512,1448.500617,Rs./Quintal
Telangana,Warangal,Maize,7/25/2025,40.83461284,2468.577225,Rs./Quintal
Telangana,Warangal,Maize,01-11-2026,7.002411883,1975.733722,Rs./Quintal
Telangana,Warangal,Grapes,9/17/2024,4.441421428,4867.32737,Rs./Quintal
Andhra Pradesh,Tirupathi,Mango,4/30/2026,1,890,Rs./Quintal
Andhra Pradesh,Bapatla,Maize,10-09-2026,0,2097.723739,Rs./Quintal
Andhra Pradesh,NTR,Maize,06-08-2025,104.8087087,2304.025462,Rs./Quintal
Telangana,Ranga Reddy,Karbuja(Musk Melon),7/24/2024,21.21769358,1152.924388,Rs./Quintal
Telangana,Warangal,Pomegranate,06-06-2025,4.711528432,10880.81619,Rs./Quintal
Telangana,Ranga Reddy,Karbuja(Musk Melon),4/18/2024,41.74323586,790.9915122,Rs./Quintal
Telangana,Nagarkurnool,Black Gram Dal(Urd Dal),12/17/2025,30.25,7516,Rs./Quintal
Telangana,Warangal,Cotton,02-12-2025,77.37729867,6222.726133,Rs./Quintal
Telangana,Suryapet,Maize,05-11-2024,17.60545057,2142.255551,Rs./Quintal
Telangana,Ranga Reddy,Orange,3/26/2025,72.2,3500,Rs./Quintal
Telangana,Ranga Reddy,Papaya,05-03-2025,46,500,Rs./Quintal
Telangana,Ranga Reddy,Mango,8/16/2025,7.6,1250,Rs./Quintal
Telangana,Ranga Reddy,Papaya,3/28/2026,920.4406292,726.799497,Rs./Quintal
Telangana,Warangal,Cotton,8/29/2025,14,7000,Rs./Quintal
Andhra Pradesh,Kurnool,Cotton,7/20/2024,159,7351,Rs./Quintal
Telangana,Nirmal,Cotton,2/24/2025,10.33,6850,Rs./Quintal
Telangana,Ranga Reddy,Papaya,4/23/2026,691.32655,631.2884198,Rs./Quintal
Telangana,Ranga Reddy,Water Melon,02-01-2026,1924,600,Rs./Quintal
Telangana,Warangal,Cotton,06-07-2024,21.1,6500,Rs./Quintal
Telangana,Mahabubabad,Cotton,4/21/2024,0,6768.451681,Rs./Quintal
Telangana,Ranga Reddy,Papaya,04-07-2026,619,700,Rs./Quintal
Telangana,Warangal,Grapes,01-09-2026,0.70384271,5104.759906,Rs./Quintal
Telangana,Jagtial,Maize,4/29/2024,47.66883594,2206.286642,Rs./Quintal
Telangana,Jagtial,Maize,3/17/2024,48.08687896,2156.536193,Rs./Quintal
Telangana,Siddipet,Maize,11-09-2024,68.75138617,2344.996821,Rs./Quintal
Andhra Pradesh,Chittor,Banana,1/19/2025,3.984564233,17430.34461,Rs./Quintal
Andhra Pradesh,Kurnool,Maize,04-08-2025,1,2401,Rs./Quintal
Telangana,Nirmal,Maize,3/25/2026,6.6,1756,Rs./Quintal
Telangana,Vikarabad,Maize,5/24/2024,11.62018844,2090.275,Rs./Quintal
Telangana,Jagtial,Mango,5/16/2025,365.2316491,2467.058867,Rs./Quintal
Telangana,Bhupalapally,Cotton,4/30/2024,25,7000,Rs./Quintal
Telangana,Ranga Reddy,Pomegranate,9/13/2024,90.6,3000,Rs./Quintal
Telangana,Ranga Reddy,Maize,11-04-2025,37.92133317,1904.550461,Rs./Quintal
Telangana,Mahabubabad,Maize,08-12-2025,0,2334.076013,Rs./Quintal
Telangana,Karimnagar,Cotton,08-01-2025,0,7613.568395,Rs./Quintal
Telangana,Jagtial,Maize,3/28/2024,125.4,2135.32,Rs./Quintal
Telangana,Karimnagar,Maize,3/29/2025,0,2294.11976,Rs./Quintal
Telangana,Wanaparthy,Maize,11/21/2024,9.9,2340,Rs./Quintal
Telangana,Ranga Reddy,Karbuja(Musk Melon),6/15/2026,632.0146481,817.9610149,Rs./Quintal
Telangana,Warangal,Mango,06-06-2025,45.23056722,2503.642207,Rs./Quintal
Telangana,Adilabad,Cotton,02-07-2025,166.2283808,7296.503958,Rs./Quintal
Telangana,Warangal,Maize,3/25/2025,64.09,2129,Rs./Quintal
Andhra Pradesh,Nandyal,Maize,3/25/2025,660,2340,Rs./Quintal
Andhra Pradesh,Kurnool,Cotton,04-11-2025,1266,7279,Rs./Quintal
Telangana,Bhadradri Kothagudem,Cotton,3/18/2025,13.11387179,7313.909364,Rs./Quintal
Telangana,Ranga Reddy,Mango,07-10-2025,288.9,1366.67,Rs./Quintal
Telangana,Mahbubnagar,Maize,11/28/2025,70.6,1732.66,Rs./Quintal
Telangana,Warangal,Maize,10-06-2025,147.33,2063.87,Rs./Quintal
Andhra Pradesh,NTR,Rice,10/21/2025,60,4450,Rs./Quintal
Telangana,Ranga Reddy,Water Melon,11-06-2024,62,600,Rs./Quintal
Telangana,Karimnagar,Cotton,1/21/2025,39.9,7183.4,Rs./Quintal
Telangana,Warangal,Grapes,06-08-2025,1,5000,Rs./Quintal
Telangana,Ranga Reddy,Orange,5/17/2026,6.313899125,10013.4016,Rs./Quintal
Andhra Pradesh,Dr.B.R.A.Konaseema,Banana,07-08-2025,369,2890.24,Rs./Quintal
Telangana,Warangal,Maize,12/16/2025,13.62,2016,Rs./Quintal
Telangana,Bhadradri Kothagudem,Maize,6/30/2026,19.59493349,2297.42355,Rs./Quintal
Telangana,Ranga Reddy,Grapes,3/27/2026,61.07250214,4535.642773,Rs./Quintal
Telangana,Khammam,Cotton,07-02-2024,40.45168302,7173.48806,Rs./Quintal
Andhra Pradesh,Dr.B.R.A.Konaseema,Banana,7/18/2025,128,1899.27,Rs./Quintal
Telangana,Ranga Reddy,Orange,12-01-2025,47.75,4000,Rs./Quintal
Telangana,Bhadradri Kothagudem,Cotton,11/28/2025,37.18767922,7862.345616,Rs./Quintal
Telangana,Karimnagar,Cotton,02-04-2024,0.01,7020,Rs./Quintal
Telangana,Warangal,Orange,12/28/2024,5,2466.67,Rs./Quintal
Telangana,Ranga Reddy,Papaya,1/28/2025,65.02459762,1988.115025,Rs./Quintal
Telangana,Asifabad,Maize,6/23/2025,54.53140307,2296.482772,Rs./Quintal
Telangana,Ranga Reddy,Pomegranate,03-05-2025,106.6202189,2323.486253,Rs./Quintal
Telangana,Ranga Reddy,Mango,7/21/2024,86.07036859,2493.831257,Rs./Quintal
Telangana,Vikarabad,Maize,10/16/2024,0,2420.943854,Rs./Quintal
Telangana,Khammam,Maize,1/24/2024,11.3490998,2100.105124,Rs./Quintal
Andhra Pradesh,Kurnool,Cotton,1/17/2026,1288.638724,8027.641055,Rs./Quintal
Telangana,Warangal,Orange,10-08-2024,14.84527254,1816.984691,Rs./Quintal
Telangana,Ranga Reddy,Pomegranate,5/20/2025,57.35833545,2361.437434,Rs./Quintal
Telangana,Warangal,Banana,06-03-2025,6.390457741,3061.809495,Rs./Quintal
Telangana,Ranga Reddy,Pomegranate,05-07-2025,79.9,2500,Rs./Quintal
Telangana,Adilabad,Cotton,12/24/2024,435.9505058,7426.28832,Rs./Quintal
Telangana,Khammam,Cotton,1/25/2026,121.202181,7792.467323,Rs./Quintal
Telangana,Ranga Reddy,Pomegranate,7/14/2025,84.59226991,2981.443389,Rs./Quintal
Telangana,Khammam,Cotton,12-02-2025,560,6352.32,Rs./Quintal
Andhra Pradesh,Nandyal,Cotton,04-03-2025,60,5000,Rs./Quintal
Telangana,Warangal,Banana,2/18/2025,11.3561713,3112.912647,Rs./Quintal
Andhra Pradesh,Dr.B.R.A.Konaseema,Banana,11/30/2025,4,1560,Rs./Quintal
Telangana,Warangal,Grapes,7/17/2025,2.606446086,6053.745053,Rs./Quintal
Telangana,Ranga Reddy,Mango,10/25/2025,0,2204.112617,Rs./Quintal
Telangana,Karimnagar,Cotton,05-10-2024,7.3,7000,Rs./Quintal
Telangana,Warangal,Water Melon,3/30/2025,36.92674096,863.2274932,Rs./Quintal
Telangana,Warangal,Mango,5/28/2024,202.5,3033.33,Rs./Quintal
Telangana,Ranga Reddy,Mango,7/23/2025,112.9,1416.67,Rs./Quintal
Telangana,Warangal,Papaya,07-11-2024,0,1987.397588,Rs./Quintal
Telangana,Nalgonda,Cotton,03-09-2024,1,6620,Rs./Quintal
Telangana,Mahbubnagar,Maize,7/14/2025,1.7,2451,Rs./Quintal
Telangana,Ranga Reddy,Grapes,5/29/2026,2.298379265,2553.697376,Rs./Quintal
Telangana,Warangal,Papaya,02-04-2026,8.060643629,2536.479447,Rs./Quintal
Andhra Pradesh,Tirupathi,Mango,6/24/2025,115.2,1575,Rs./Quintal
Telangana,Ranga Reddy,Karbuja(Musk Melon),11-02-2024,13.87457091,813.8128939,Rs./Quintal
Telangana,Nagarkurnool,Maize,10-02-2024,7.999001346,1921.577179,Rs./Quintal
Telangana,Jangaon,Maize,9/29/2025,0,2227.543038,Rs./Quintal
Telangana,Warangal,Grapes,6/18/2026,6.550345374,5983.861353,Rs./Quintal
Telangana,Jagtial,Maize,4/24/2024,73.7472063,2177.751087,Rs./Quintal
Telangana,Warangal,Maize,01-02-2026,6.78085368,1239.473149,Rs./Quintal
Telangana,Ranga Reddy,Orange,10/31/2025,136.7,3000,Rs./Quintal
Telangana,Ranga Reddy,Water Melon,12/26/2025,500,600,Rs./Quintal
Telangana,Mahbubnagar,Maize,9/22/2024,415.8902253,1700.476205,Rs./Quintal
Telangana,Ranga Reddy,Papaya,5/17/2026,625.456265,738.0060916,Rs./Quintal
Andhra Pradesh,Dr.B.R.A.Konaseema,Banana,5/23/2025,157.9899761,3013.356022,Rs./Quintal
Andhra Pradesh,Dr.B.R.A.Konaseema,Banana,03-07-2024,168,1933.33,Rs./Quintal
Telangana,Warangal,Maize,10/19/2024,128.5902094,2322.969678,Rs./Quintal
Telangana,Adilabad,Papaya,06-10-2024,54.89720388,598.0797386,Rs./Quintal
Telangana,Warangal,Maize,11/22/2025,9.007945682,1775.878917,Rs./Quintal
Telangana,Mancherial,Cotton,11-03-2025,0,8151.035308,Rs./Quintal
Telangana,Ranga Reddy,Pomegranate,10/23/2024,107.819637,3042.746256,Rs./Quintal
Telangana,Mahbubnagar,Maize,3/20/2026,1072.546168,1813.543337,Rs./Quintal
Andhra Pradesh,Chittor,Banana,8/16/2025,14,8500,Rs./Quintal
Telangana,Adilabad,Cotton,01-07-2024,250.43,6655.99,Rs./Quintal
Andhra Pradesh,Kurnool,Cotton,6/19/2026,60.6005169,8880.400603,Rs./Quintal
Telangana,Siddipet,Cotton,1/21/2026,0.4,7200,Rs./Quintal
Telangana,Ranga Reddy,Papaya,10/22/2025,64.29169024,616.9396432,Rs./Quintal
Telangana,Ranga Reddy,Orange,7/16/2024,5.65440303,2266.489261,Rs./Quintal
Telangana,Jagtial,Maize,3/25/2025,62.62779266,2155.512045,Rs./Quintal
Telangana,Vikarabad,Maize,05-11-2026,1.6,3582,Rs./Quintal
Telangana,Sangareddy,Maize,03-07-2025,0.75,2331,Rs./Quintal
Andhra Pradesh,Dr.B.R.A.Konaseema,Banana,7/28/2024,158.729006,2026.133926,Rs./Quintal
Telangana,Bhadradri Kothagudem,Cotton,12-09-2025,165.5,7711,Rs./Quintal
Andhra Pradesh,Chittor,Banana,7/21/2025,8.623164266,7942.951613,Rs./Quintal
Telangana,Bhadradri Kothagudem,Maize,2/23/2026,40.8,2300,Rs./Quintal
Telangana,Nirmal,Maize,08-09-2025,0,2237.443199,Rs./Quintal
Andhra Pradesh,Chittor,Mango,12-06-2026,308.7443504,733.474739,Rs./Quintal
Telangana,Suryapet,Black Gram Dal(Urd Dal),7/15/2025,0.1,5209,Rs./Quintal
Telangana,Ranga Reddy,Grapes,6/14/2025,1.1,2500,Rs./Quintal
Telangana,Warangal,Maize,04-11-2026,285.0856278,2082.22128,Rs./Quintal
Telangana,Jangaon,Maize,11/14/2025,143,1956,Rs./Quintal
Telangana,Warangal,Mango,6/30/2025,0,1516.933525,Rs./Quintal
Telangana,Ranga Reddy,Water Melon,5/20/2026,1629,600,Rs./Quintal
Telangana,Medak,Maize,10/22/2024,969.7235887,2216.553395,Rs./Quintal
Telangana,Ranga Reddy,Karbuja(Musk Melon),07-10-2024,41.53365174,1175.690998,Rs./Quintal
Andhra Pradesh,Kurnool,Cotton,8/31/2024,371,7469,Rs./Quintal
Telangana,Khammam,Cotton,12-04-2024,4713.600873,6819.155954,Rs./Quintal
Telangana,Ranga Reddy,Grapes,7/13/2026,24.51,2678.47,Rs./Quintal
Andhra Pradesh,Nandyal,Black Gram Dal(Urd Dal),1/29/2026,268,8500,Rs./Quintal
Telangana,Peddapalli,Cotton,03-09-2024,143.9965913,7440.261125,Rs./Quintal
Telangana,Karimnagar,Cotton,1/20/2025,22.2,7230.72,Rs./Quintal
Telangana,Ranga Reddy,Grapes,7/25/2024,6.530562099,2855.0529,Rs./Quintal
Telangana,Asifabad,Cotton,12/15/2024,2297.855526,7437.855835,Rs./Quintal
Telangana,Asifabad,Cotton,1/25/2024,2618.136713,6904.672192,Rs./Quintal
Andhra Pradesh,Chittor,Mango,6/13/2024,61.74005969,2483.855027,Rs./Quintal
Andhra Pradesh,Kurnool,Cotton,1/28/2025,2038,7199,Rs./Quintal
Telangana,Asifabad,Cotton,12/23/2025,3244,7969,Rs./Quintal
Telangana,Jagtial,Maize,10-09-2024,26.13139713,2348.117548,Rs./Quintal
Andhra Pradesh,Dr.B.R.A.Konaseema,Banana,10/28/2024,149,2133.33,Rs./Quintal
Telangana,Ranga Reddy,Orange,5/25/2026,16.76156254,9860.780207,Rs./Quintal
Telangana,Ranga Reddy,Water Melon,05-12-2026,1816,600,Rs./Quintal
Telangana,Adilabad,Maize,11-08-2024,7.5,2250,Rs./Quintal
Telangana,Siddipet,Maize,09-11-2025,9.75,2186.54,Rs./Quintal
Telangana,Mahbubnagar,Maize,01-02-2025,0,2258.465563,Rs./Quintal
Telangana,Sangareddy,Maize,08-08-2024,0.35,2450,Rs./Quintal
Telangana,Vikarabad,Maize,01-10-2025,45,2505,Rs./Quintal
Telangana,Siddipet,Maize,1/21/2025,0,2433.820987,Rs./Quintal
Telangana,Nirmal,Cotton,02-05-2025,23.2073379,6806.055636,Rs./Quintal
Telangana,Jagtial,Maize,10/27/2024,10,2300,Rs./Quintal
Telangana,Ranga Reddy,Papaya,3/26/2026,850,500,Rs./Quintal
Telangana,Mahabubabad,Maize,07-03-2025,1.3,2311,Rs./Quintal
Telangana,Ranga Reddy,Pomegranate,12-02-2024,70.80608512,3148.992303,Rs./Quintal
Telangana,Ranga Reddy,Water Melon,7/18/2025,231.0230199,704.780887,Rs./Quintal
Telangana,Warangal,Mango,06-04-2026,124.9334657,3007.098325,Rs./Quintal
Telangana,Karimnagar,Cotton,03-11-2024,0,7034.595917,Rs./Quintal
Telangana,Karimnagar,Maize,9/15/2025,5.2,2073.1,Rs./Quintal
Telangana,Ranga Reddy,Orange,1/27/2025,108.6909652,1499.312225,Rs./Quintal
Telangana,Mahbubnagar,Maize,3/26/2026,74.4,1638.89,Rs./Quintal
Telangana,Warangal,Cotton,4/28/2026,485.9009011,7002.810758,Rs./Quintal
Telangana,Karimnagar,Cotton,11-02-2025,0.01,8110,Rs./Quintal
Telangana,Bhadradri Kothagudem,Water Melon,02-05-2026,98.41330863,755.4347655,Rs./Quintal
Telangana,Warangal,Cotton,02-06-2025,60.27374844,6293.193792,Rs./Quintal
Telangana,Ranga Reddy,Grapes,1/24/2025,27.42784994,3735.412159,Rs./Quintal
Telangana,Jangaon,Maize,10-03-2024,235.95,2311,Rs./Quintal
Telangana,Karimnagar,Maize,05-09-2024,93.3,2188.86,Rs./Quintal
Telangana,Ranga Reddy,Papaya,7/23/2025,60.2,1700,Rs./Quintal
Telangana,Bhadradri Kothagudem,Maize,03-11-2025,43.13745646,2233.177123,Rs./Quintal
Andhra Pradesh,Nandyal,Maize,05-02-2025,313,2690,Rs./Quintal
Andhra Pradesh,Tirupathi,Mango,5/21/2026,383.0985825,1858.176128,Rs./Quintal
Telangana,Ranga Reddy,Karbuja(Musk Melon),10-01-2025,24.26073187,1016.920388,Rs./Quintal
Andhra Pradesh,Kurnool,Maize,12-06-2026,2.8,1910,Rs./Quintal
Andhra Pradesh,Chittor,Banana,6/19/2025,21.54770155,9083.211107,Rs./Quintal
Telangana,Jagtial,Maize,9/18/2024,1.5,2021,Rs./Quintal
Andhra Pradesh,Chittor,Banana,10/26/2025,9.314169282,8607.119704,Rs./Quintal
Telangana,Ranga Reddy,Orange,8/18/2024,1.873404735,3529.152562,Rs./Quintal
Telangana,Mahabubabad,Cotton,4/24/2024,0,6964.973655,Rs./Quintal
Telangana,Ranga Reddy,Karbuja(Musk Melon),09-06-2024,93.88282875,814.7530165,Rs./Quintal
Telangana,Mahbubnagar,Maize,4/26/2025,11,1980,Rs./Quintal
Telangana,Adilabad,Maize,1/29/2025,90.19,2250,Rs./Quintal
Andhra Pradesh,NTR,Cotton,04-05-2024,71,6900,Rs./Quintal
Telangana,Ranga Reddy,Water Melon,08-04-2024,129,600,Rs./Quintal
Telangana,Warangal,Banana,2/22/2025,7.98456769,2847.473595,Rs./Quintal
Telangana,Bhadradri Kothagudem,Cotton,11-12-2024,165.5495483,7444.702507,Rs./Quintal
Telangana,Jagtial,Maize,11-01-2025,121.5,2105.76,Rs./Quintal
Telangana,Vikarabad,Black Gram Dal(Urd Dal),9/24/2025,11,4554,Rs./Quintal
Telangana,Ranga Reddy,Karbuja(Musk Melon),03-08-2026,1258.880787,807.4812898,Rs./Quintal
Telangana,Ranga Reddy,Papaya,4/25/2026,495,800,Rs./Quintal
Telangana,Karimnagar,Cotton,6/24/2024,4.013631009,7313.439868,Rs./Quintal
Telangana,Rajanna Siricilla,Cotton,11/25/2024,0,7339.103102,Rs./Quintal
Telangana,Warangal,Orange,1/27/2025,6.993926098,1596.918939,Rs./Quintal
Telangana,Karimnagar,Maize,07-12-2025,24.42068426,2288.375489,Rs./Quintal
Andhra Pradesh,Dr.B.R.A.Konaseema,Banana,1/29/2026,76.74167204,3182.871757,Rs./Quintal
Telangana,Ranga Reddy,Papaya,05-12-2025,88.9,500,Rs./Quintal
Andhra Pradesh,Dr.B.R.A.Konaseema,Banana,6/16/2026,151.0090291,2168.865895,Rs./Quintal
Andhra Pradesh,NTR,Maize,6/13/2026,0.1,1670,Rs./Quintal
Telangana,Ranga Reddy,Mango,04-01-2026,3092.35,4177.15,Rs./Quintal
Andhra Pradesh,Kurnool,Maize,09-04-2026,5.59377163,2161.019,Rs./Quintal
Telangana,Mahbubnagar,Maize,1/21/2025,13.68826406,2418.146707,Rs./Quintal
Telangana,Karimnagar,Maize,5/29/2026,88.06833408,2026.93529,Rs./Quintal
Andhra Pradesh,East Godavari,Banana,10/15/2025,5.073982409,10014.53818,Rs./Quintal
Telangana,Vikarabad,Maize,5/15/2025,10.7,2169,Rs./Quintal
Telangana,Warangal,Pomegranate,2/26/2026,2.248751943,10441.08687,Rs./Quintal
Telangana,Suryapet,Maize,11-02-2025,161.2103246,1647.816384,Rs./Quintal
Telangana,Nalgonda,Cotton,2/23/2024,54.45846104,6602.126092,Rs./Quintal
Telangana,Nirmal,Maize,01-05-2024,4.963853655,2179.343509,Rs./Quintal
Telangana,Karimnagar,Maize,12/27/2025,0,2009.74619,Rs./Quintal
Telangana,Bhadradri Kothagudem,Maize,11/26/2024,401,2225,Rs./Quintal
Telangana,Jangaon,Maize,8/19/2024,0,2099.663072,Rs./Quintal
Telangana,Suryapet,Black Gram Dal(Urd Dal),02-03-2024,0.1,6666,Rs./Quintal
Telangana,Warangal,Mango,05-07-2026,276.8031998,3575.055189,Rs./Quintal
Telangana,Ranga Reddy,Water Melon,4/16/2026,5082.880523,584.9717571,Rs./Quintal
Telangana,Ranga Reddy,Pomegranate,10/20/2025,138.4928813,3126.444519,Rs./Quintal
Telangana,Warangal,Papaya,12-07-2024,12.59532888,1987.012465,Rs./Quintal
Telangana,Ranga Reddy,Maize,5/15/2026,19,1875,Rs./Quintal
Telangana,Warangal,Maize,9/16/2025,78.52331498,2160.495876,Rs./Quintal
Telangana,Warangal,Maize,1/24/2026,30.30881117,1970.020835,Rs./Quintal
Telangana,Mahabubabad,Cotton,11/24/2024,53.06377432,6753.743729,Rs./Quintal
Telangana,Siddipet,Maize,9/16/2025,0,2067.662675,Rs./Quintal
Telangana,Bhadradri Kothagudem,Water Melon,2/27/2026,1.683258858,769.1624185,Rs./Quintal
Telangana,Ranga Reddy,Mango,11/26/2025,41.61197961,2482.400218,Rs./Quintal
Telangana,Ranga Reddy,Papaya,10/26/2025,68.2,500,Rs./Quintal
Telangana,Ranga Reddy,Mango,04-11-2026,7965.4,4491.15,Rs./Quintal
Andhra Pradesh,Kurnool,Cotton,06-04-2026,39.36655505,8828.165819,Rs./Quintal
Telangana,Ranga Reddy,Grapes,1/24/2025,31.19547795,3825.37484,Rs./Quintal
Telangana,Mahbubnagar,Maize,4/20/2024,143.9147814,2186.855918,Rs./Quintal
Telangana,Sangareddy,Maize,01-10-2025,0.95,2511,Rs./Quintal
Telangana,Bhadradri Kothagudem,Cotton,1/13/2026,176.6,7793.91,Rs./Quintal
Telangana,Warangal,Orange,3/20/2026,7.820268519,3749.350362,Rs./Quintal
Telangana,Ranga Reddy,Karbuja(Musk Melon),06-09-2026,718.4774538,819.0481149,Rs./Quintal
Telangana,Asifabad,Maize,05-08-2024,10.73649307,2090.188303,Rs./Quintal
Telangana,Jagtial,Mango,5/14/2025,268.23,2118.86,Rs./Quintal
Telangana,Suryapet,Maize,04-08-2025,45.31975137,2112.248594,Rs./Quintal
Telangana,Khammam,Maize,02-03-2026,58.25073224,2292.072093,Rs./Quintal
Telangana,Bhadradri Kothagudem,Cotton,12/21/2024,88.34470131,7353.349896,Rs./Quintal
Andhra Pradesh,Eluru,Maize,6/13/2026,14.17951061,2255.931565,Rs./Quintal
Telangana,Mahbubnagar,Maize,3/22/2025,42.1,2276,Rs./Quintal
Telangana,Asifabad,Cotton,01-09-2025,2725.71288,7416.617839,Rs./Quintal
Telangana,Nagarkurnool,Maize,3/18/2025,0,2291.434657,Rs./Quintal
Telangana,Asifabad,Cotton,12-12-2024,3922.7,7445.12,Rs./Quintal
Telangana,Ranga Reddy,Karbuja(Musk Melon),04-01-2026,1446.24518,600.5929581,Rs./Quintal
Telangana,Vikarabad,Maize,03-10-2025,0.5,2250,Rs./Quintal
Andhra Pradesh,Dr.B.R.A.Konaseema,Banana,12/16/2025,25.25889641,2526.723486,Rs./Quintal
Telangana,Ranga Reddy,Karbuja(Musk Melon),8/30/2024,23.34658812,1216.775234,Rs./Quintal
Telangana,Warangal,Cotton,5/20/2024,60.9,6500,Rs./Quintal
Telangana,Suryapet,Maize,06-08-2024,13.33640789,1804.541394,Rs./Quintal
Telangana,Warangal,Maize,02-11-2026,94.04161283,1697.509672,Rs./Quintal
Telangana,Ranga Reddy,Grapes,08-10-2024,5.5,8750,Rs./Quintal
Telangana,Warangal,Grapes,3/21/2026,1.170884836,5965.303617,Rs./Quintal
Telangana,Khammam,Maize,09-07-2024,2.2,2200,Rs./Quintal
Telangana,Adilabad,Cotton,3/15/2026,162.0204685,6226.344369,Rs./Quintal
Telangana,Adilabad,Papaya,8/21/2025,34.28957335,587.1312507,Rs./Quintal
Telangana,Jagtial,Maize,3/24/2024,5.802911092,2104.325353,Rs./Quintal
Andhra Pradesh,Kurnool,Cotton,6/21/2024,230,7219,Rs./Quintal
Telangana,Warangal,Cotton,4/26/2024,76.6,6600,Rs./Quintal
Telangana,Ranga Reddy,Grapes,07-02-2026,5.120010263,2561.307849,Rs./Quintal
Telangana,Ranga Reddy,Grapes,6/16/2025,5.06456115,2531.214982,Rs./Quintal
Telangana,Adilabad,Papaya,9/21/2025,5.230728622,544.4871358,Rs./Quintal
Telangana,Khammam,Cotton,02-05-2024,150.41,6396.09,Rs./Quintal
Telangana,Nagarkurnool,Maize,11/13/2024,23.46889483,2333.043582,Rs./Quintal
Andhra Pradesh,Tirupathi,Mango,5/26/2026,143.1397413,2019.838856,Rs./Quintal
Telangana,Jagtial,Maize,10-03-2024,24.10909776,1858.336233,Rs./Quintal
Telangana,Bhadradri Kothagudem,Cotton,12-01-2025,413.7789093,7845.643592,Rs./Quintal
Telangana,Sangareddy,Maize,9/29/2025,2,1621,Rs./Quintal
Telangana,Siddipet,Cotton,11/14/2025,4.281715619,6895.584418,Rs./Quintal
Andhra Pradesh,Dr.B.R.A.Konaseema,Banana,03-11-2024,195,2083.33,Rs./Quintal
Telangana,Ranga Reddy,Papaya,05-07-2024,59,800,Rs./Quintal
Andhra Pradesh,Dr.B.R.A.Konaseema,Banana,8/27/2025,355.2856226,3188.273012,Rs./Quintal
Telangana,Ranga Reddy,Water Melon,11/16/2025,895.2457918,685.2022076,Rs./Quintal
Telangana,Karimnagar,Cotton,3/22/2025,0,7409.28693,Rs./Quintal
Telangana,Jagtial,Maize,10/27/2025,498,2400,Rs./Quintal
Telangana,Sangareddy,Maize,11-12-2024,26.61377567,2369.638947,Rs./Quintal
Telangana,Wanaparthy,Maize,4/13/2025,9.669447492,2165.21947,Rs./Quintal
Telangana,Mahbubnagar,Maize,10/16/2025,491.1970474,2089.688113,Rs./Quintal
Telangana,Ranga Reddy,Maize,11-07-2024,13.42558998,2431.63343,Rs./Quintal
